"kernel","gsize","device","input_bytes","output_bytes","device_mean","transfer_mean","machine","hostcode_mean","devicetransfer"
"nvidia-4.2-MatVecMul-MatVecMulUncoalesced1","100","IntelXeonCPU","808","400","0.063502755","0.0742042400103759","gold2","0.1377069950103759","0.1377069950103759"
"polybench-gpu-1.0-atax-atax_kernel1","100","IntelXeonCPU","1208","400","0.080155225","0.2251671836761474","gold2","0.3053224086761474","0.3053224086761474"
"polybench-gpu-1.0-atax-atax_kernel2","100","IntelXeonCPU","1208","400","0.052944075","0.0884238372924804","gold2","0.1413679122924804","0.1413679122924804"
"polybench-gpu-1.0-bicg-bicgKernel1","100","IntelXeonCPU","808","400","0.07469663","0.0954650940905761","gold2","0.1701617240905761","0.1701617240905761"
"polybench-gpu-1.0-bicg-bicgKernel2","100","IntelXeonCPU","808","400","0.0543321","0.0746881140808105","gold2","0.1290202140808105","0.1290202140808105"
"polybench-gpu-1.0-correlation-mean_kernel","100","IntelXeonCPU","412","400","0.0472786299999999","0.0761602051440429","gold2","0.1234388351440429","0.1234388351440428"
"polybench-gpu-1.0-correlation-std_kernel","100","IntelXeonCPU","816","400","0.0511968349999999","0.0712644839697265","gold2","0.1224613189697265","0.1224613189697264"
"polybench-gpu-1.0-covariance-mean_kernel","100","IntelXeonCPU","412","400","0.050964155","0.0742151357714843","gold2","0.1251792907714843","0.1251792907714843"
"polybench-gpu-1.0-gemm-gemm","100","IntelXeonCPU","1220","400","0.056775805","0.0740933451617431","gold2","0.1308691501617431","0.1308691501617431"
"polybench-gpu-1.0-gesummv-gesummv_kernel","100","IntelXeonCPU","2012","800","0.0798843549999999","0.0790883851733398","gold2","0.1589727401733398","0.1589727401733396"
"polybench-gpu-1.0-mvt-mvt_kernel1","100","IntelXeonCPU","1204","400","0.05333726","0.0680046837408447","gold2","0.1213419437408447","0.1213419437408447"
"polybench-gpu-1.0-mvt-mvt_kernel2","100","IntelXeonCPU","1204","400","0.0520003849999999","0.0702594702703857","gold2","0.1222598552703857","0.1222598552703856"
